Event, nTightEle, nTightMu, hasOS, nJets, nBJets, hasZCand
402431903,0.0,0.0,0.0,1.0,0.0,0.0
402431931,0.0,0.0,0.0,1.0,-1.0,1.0
402431968,0.0,0.0,0.0,0.0,0.0,1.0
402432061,0.0,0.0,0.0,0.0,0.0,1.0
402432081,0.0,0.0,0.0,2.0,-2.0,1.0
402432148,0.0,0.0,0.0,2.0,-1.0,0.0
402432174,0.0,0.0,0.0,3.0,-1.0,-1.0
402432234,0.0,0.0,0.0,0.0,0.0,1.0
402432237,0.0,0.0,0.0,0.0,0.0,1.0
402432326,0.0,0.0,0.0,0.0,0.0,1.0
402432328,0.0,0.0,0.0,0.0,0.0,1.0
402432334,0.0,0.0,0.0,0.0,0.0,1.0
402432333,0.0,0.0,0.0,1.0,0.0,0.0
402432374,0.0,0.0,0.0,1.0,-1.0,1.0
402432383,0.0,0.0,0.0,0.0,0.0,1.0
402432446,0.0,0.0,0.0,0.0,0.0,1.0
402432465,0.0,0.0,0.0,2.0,-1.0,0.0
402432487,0.0,0.0,0.0,3.0,-2.0,0.0
402432493,0.0,0.0,0.0,0.0,0.0,1.0
402432527,0.0,0.0,0.0,2.0,-2.0,1.0
402432558,0.0,0.0,0.0,0.0,0.0,1.0
402432571,0.0,0.0,0.0,0.0,0.0,1.0
402432576,0.0,0.0,0.0,1.0,-1.0,1.0
402432607,0.0,0.0,0.0,0.0,0.0,1.0
402432611,0.0,0.0,0.0,2.0,-1.0,0.0
402432624,0.0,0.0,0.0,3.0,-3.0,1.0
402432638,0.0,0.0,0.0,0.0,0.0,1.0
402432634,0.0,0.0,0.0,0.0,0.0,1.0
402432682,0.0,0.0,0.0,0.0,0.0,1.0
402432652,0.0,0.0,0.0,1.0,-1.0,1.0
402432676,0.0,0.0,0.0,1.0,0.0,0.0
402432722,0.0,0.0,0.0,1.0,-1.0,1.0
402432736,0.0,0.0,0.0,0.0,0.0,1.0
402432789,0.0,0.0,0.0,0.0,0.0,1.0
402432823,0.0,0.0,0.0,2.0,-2.0,1.0
402432850,0.0,0.0,0.0,0.0,0.0,1.0
402432847,0.0,0.0,0.0,0.0,0.0,1.0
402432820,0.0,0.0,0.0,2.0,0.0,-1.0
402432962,0.0,0.0,0.0,1.0,-1.0,1.0
402433041,0.0,0.0,0.0,0.0,0.0,1.0
402433051,0.0,0.0,0.0,0.0,0.0,1.0
402433064,0.0,0.0,0.0,0.0,0.0,1.0
402433131,0.0,0.0,0.0,0.0,0.0,1.0
402433199,0.0,0.0,0.0,1.0,0.0,0.0
402433245,0.0,0.0,0.0,0.0,0.0,1.0
402433295,0.0,0.0,0.0,0.0,0.0,1.0
402433308,0.0,0.0,0.0,1.0,-1.0,1.0
402433304,0.0,0.0,0.0,0.0,0.0,1.0
402433361,0.0,0.0,0.0,0.0,0.0,1.0
402433391,0.0,0.0,0.0,0.0,0.0,1.0
402433386,0.0,0.0,0.0,1.0,-1.0,1.0
402433435,0.0,0.0,0.0,0.0,0.0,1.0
402433482,0.0,0.0,0.0,1.0,0.0,0.0
402433507,0.0,0.0,0.0,0.0,0.0,1.0
402433529,0.0,0.0,0.0,1.0,0.0,0.0
402433579,0.0,0.0,0.0,0.0,0.0,1.0
402433637,0.0,0.0,0.0,1.0,-1.0,1.0
402433719,0.0,0.0,0.0,0.0,0.0,1.0
402433779,0.0,0.0,0.0,0.0,0.0,1.0
402433815,0.0,0.0,0.0,0.0,0.0,1.0
402433818,0.0,0.0,0.0,3.0,-3.0,1.0
402433874,0.0,0.0,0.0,0.0,0.0,1.0
402433893,0.0,0.0,0.0,0.0,0.0,1.0
402433914,0.0,0.0,0.0,0.0,0.0,1.0
402433882,0.0,0.0,0.0,2.0,0.0,-1.0
402433943,0.0,0.0,0.0,2.0,-1.0,0.0
402433966,0.0,0.0,0.0,1.0,-1.0,1.0
402433974,0.0,0.0,0.0,0.0,0.0,1.0
402434012,0.0,0.0,0.0,1.0,-1.0,1.0
402434075,0.0,0.0,0.0,0.0,0.0,1.0
402434232,0.0,0.0,0.0,1.0,-1.0,1.0
402434280,0.0,0.0,0.0,0.0,0.0,1.0
402434292,0.0,0.0,0.0,0.0,0.0,1.0
402434362,0.0,0.0,0.0,0.0,0.0,1.0
402434530,0.0,0.0,0.0,2.0,-2.0,1.0
402434550,0.0,0.0,0.0,0.0,0.0,1.0
402434532,0.0,0.0,0.0,1.0,-1.0,1.0
402434565,0.0,0.0,0.0,1.0,-1.0,1.0
402434558,0.0,0.0,0.0,0.0,0.0,1.0
402434667,0.0,0.0,0.0,0.0,0.0,1.0
402434650,0.0,0.0,0.0,1.0,-1.0,1.0
402434672,0.0,0.0,0.0,1.0,-1.0,1.0
402434673,0.0,0.0,0.0,1.0,-1.0,1.0
402434699,0.0,0.0,0.0,0.0,0.0,1.0
402434724,0.0,0.0,0.0,0.0,0.0,1.0
402434750,0.0,0.0,0.0,2.0,0.0,-1.0
402434820,0.0,0.0,0.0,0.0,0.0,1.0
402434854,0.0,0.0,0.0,0.0,0.0,1.0
402434870,0.0,0.0,0.0,1.0,0.0,0.0
402435004,0.0,0.0,0.0,0.0,0.0,1.0
402435089,0.0,0.0,0.0,0.0,0.0,1.0
402435124,0.0,0.0,0.0,1.0,-1.0,1.0
402435143,0.0,0.0,0.0,0.0,0.0,1.0
402435224,0.0,0.0,0.0,0.0,0.0,1.0
402435260,0.0,0.0,0.0,0.0,0.0,1.0
402435298,0.0,0.0,0.0,0.0,0.0,1.0
402435372,0.0,0.0,0.0,3.0,-1.0,-1.0
402435425,0.0,0.0,0.0,1.0,-1.0,1.0
402435443,0.0,0.0,0.0,0.0,0.0,1.0
402435470,0.0,0.0,0.0,0.0,0.0,1.0
402435482,0.0,0.0,0.0,0.0,0.0,1.0
402435520,0.0,0.0,0.0,0.0,0.0,1.0
402435581,0.0,0.0,0.0,0.0,0.0,1.0
402435597,0.0,0.0,0.0,0.0,0.0,1.0
402435584,0.0,0.0,0.0,0.0,0.0,1.0
402435595,0.0,0.0,0.0,0.0,0.0,1.0
402435616,0.0,0.0,0.0,0.0,0.0,1.0
402435643,0.0,0.0,0.0,1.0,-1.0,1.0
402435662,0.0,0.0,0.0,1.0,0.0,0.0
402435671,0.0,0.0,0.0,2.0,-2.0,1.0
402435775,0.0,0.0,0.0,1.0,-1.0,1.0
402435812,0.0,0.0,0.0,0.0,0.0,1.0
402435817,0.0,0.0,0.0,0.0,0.0,1.0
402435845,0.0,0.0,0.0,2.0,-1.0,0.0
402435857,0.0,0.0,0.0,2.0,-1.0,0.0
402435869,0.0,0.0,0.0,0.0,0.0,1.0
402684517,0.0,0.0,0.0,2.0,-1.0,0.0
402684620,0.0,0.0,0.0,1.0,0.0,0.0
402684664,0.0,0.0,0.0,0.0,0.0,1.0
402684709,0.0,0.0,0.0,1.0,-1.0,1.0
402684778,0.0,0.0,0.0,1.0,-1.0,1.0
402684819,0.0,0.0,0.0,0.0,0.0,1.0
402684828,0.0,0.0,0.0,0.0,0.0,1.0
402684876,0.0,0.0,0.0,1.0,-1.0,1.0
402684925,0.0,0.0,0.0,0.0,0.0,1.0
402684942,0.0,0.0,0.0,0.0,0.0,1.0
402685015,0.0,0.0,0.0,1.0,-1.0,1.0
402685101,0.0,0.0,0.0,0.0,0.0,1.0
402685095,0.0,0.0,0.0,0.0,0.0,1.0
402685238,0.0,0.0,0.0,0.0,0.0,1.0
402685332,0.0,0.0,0.0,0.0,0.0,1.0
402685471,0.0,0.0,0.0,2.0,-1.0,0.0
402685476,0.0,0.0,0.0,0.0,0.0,1.0
402685541,0.0,0.0,0.0,0.0,0.0,1.0
402685602,0.0,0.0,0.0,0.0,0.0,1.0
402685604,0.0,0.0,0.0,0.0,0.0,1.0
402685616,0.0,0.0,0.0,1.0,-1.0,1.0
402685622,0.0,0.0,0.0,0.0,0.0,1.0
402685667,0.0,0.0,0.0,0.0,0.0,1.0
402685701,0.0,0.0,0.0,0.0,0.0,1.0
402685740,0.0,0.0,0.0,0.0,0.0,1.0
402685770,0.0,0.0,0.0,1.0,0.0,0.0
402685778,0.0,0.0,0.0,0.0,0.0,1.0
402685782,0.0,0.0,0.0,1.0,-1.0,1.0
402685841,0.0,0.0,0.0,1.0,-1.0,1.0
402685884,0.0,0.0,0.0,0.0,0.0,1.0
402685879,0.0,0.0,0.0,0.0,0.0,1.0
402685900,0.0,0.0,0.0,0.0,0.0,1.0
402685909,0.0,0.0,0.0,0.0,0.0,1.0
402686062,0.0,0.0,0.0,0.0,0.0,1.0
402686071,0.0,0.0,0.0,0.0,0.0,1.0
402686085,0.0,0.0,0.0,0.0,0.0,1.0
402686094,0.0,0.0,0.0,2.0,-2.0,1.0
402686105,0.0,0.0,0.0,0.0,0.0,1.0
402686112,0.0,0.0,0.0,1.0,-1.0,1.0
402686098,0.0,0.0,0.0,1.0,-1.0,1.0
402686139,0.0,0.0,0.0,2.0,-2.0,1.0
402686157,0.0,0.0,0.0,0.0,0.0,1.0
402686195,0.0,0.0,0.0,0.0,0.0,1.0
402686243,0.0,0.0,0.0,1.0,0.0,0.0
402686261,0.0,0.0,0.0,1.0,-1.0,1.0
402686245,0.0,0.0,0.0,0.0,0.0,1.0
402686274,0.0,0.0,0.0,0.0,0.0,1.0
402686322,0.0,0.0,0.0,0.0,0.0,1.0
402686330,0.0,0.0,0.0,1.0,-1.0,1.0
402686349,0.0,0.0,0.0,1.0,-1.0,1.0
402686455,0.0,0.0,0.0,0.0,0.0,1.0
402686488,0.0,0.0,0.0,2.0,-2.0,1.0
402686524,0.0,0.0,0.0,1.0,-1.0,1.0
402686527,0.0,0.0,0.0,1.0,-1.0,1.0
402686565,0.0,0.0,0.0,2.0,-2.0,1.0
402686668,0.0,0.0,0.0,1.0,0.0,0.0
402686727,0.0,0.0,0.0,1.0,0.0,0.0
402686746,0.0,0.0,0.0,1.0,-1.0,1.0
402686749,0.0,0.0,0.0,0.0,0.0,1.0
402686779,0.0,0.0,0.0,0.0,0.0,1.0
402686869,0.0,0.0,0.0,0.0,0.0,1.0
402687113,0.0,0.0,0.0,3.0,-2.0,0.0
402687135,0.0,0.0,0.0,2.0,-2.0,1.0
402687147,0.0,0.0,0.0,0.0,0.0,1.0
402687156,0.0,0.0,0.0,0.0,0.0,1.0
535385112,0.0,0.0,0.0,0.0,0.0,1.0
535385115,0.0,0.0,0.0,0.0,0.0,1.0
535385136,0.0,0.0,0.0,1.0,-1.0,1.0
535385143,0.0,0.0,0.0,1.0,-1.0,1.0
535385165,0.0,0.0,0.0,1.0,-1.0,1.0
535385212,0.0,0.0,0.0,0.0,0.0,1.0
535385254,0.0,0.0,0.0,0.0,0.0,1.0
535385245,0.0,0.0,0.0,0.0,0.0,1.0
535385258,0.0,0.0,0.0,1.0,-1.0,1.0
535385301,0.0,0.0,0.0,1.0,-1.0,1.0
535385343,0.0,0.0,0.0,2.0,-1.0,0.0
535385381,0.0,0.0,0.0,2.0,-2.0,1.0
535385394,0.0,0.0,0.0,0.0,0.0,1.0
535385416,0.0,0.0,0.0,0.0,0.0,1.0
535385558,0.0,0.0,0.0,1.0,-1.0,1.0
535385590,0.0,0.0,0.0,0.0,0.0,1.0
535385635,0.0,0.0,0.0,0.0,0.0,1.0
535385624,0.0,0.0,0.0,1.0,0.0,0.0
535385626,0.0,0.0,0.0,1.0,0.0,0.0
535385721,0.0,0.0,0.0,1.0,-1.0,1.0
535385713,0.0,0.0,0.0,3.0,-2.0,0.0
535385736,0.0,0.0,0.0,0.0,0.0,1.0
535385812,0.0,0.0,0.0,0.0,0.0,1.0
535385899,0.0,0.0,0.0,1.0,-1.0,1.0
535385849,0.0,0.0,0.0,2.0,-1.0,0.0
535385900,0.0,0.0,0.0,0.0,0.0,1.0
535385908,0.0,0.0,0.0,0.0,0.0,1.0
535386021,0.0,0.0,0.0,0.0,0.0,1.0
535386045,0.0,0.0,0.0,0.0,0.0,1.0
535386049,0.0,0.0,0.0,0.0,0.0,1.0
535386068,0.0,0.0,0.0,0.0,0.0,1.0
535386060,0.0,0.0,0.0,0.0,0.0,1.0
535386134,0.0,0.0,0.0,2.0,-2.0,1.0
535386160,0.0,0.0,0.0,2.0,-2.0,1.0
535386179,0.0,0.0,0.0,0.0,0.0,1.0
535386201,0.0,0.0,0.0,1.0,-1.0,1.0
535386230,0.0,0.0,0.0,1.0,-1.0,1.0
535386222,0.0,0.0,0.0,0.0,0.0,1.0
535386248,0.0,0.0,0.0,1.0,-1.0,1.0
535386253,0.0,0.0,0.0,2.0,-2.0,1.0
535386324,0.0,0.0,0.0,0.0,0.0,1.0
535386349,0.0,0.0,0.0,0.0,0.0,1.0
535386383,0.0,0.0,0.0,0.0,0.0,1.0
535386370,0.0,0.0,0.0,0.0,0.0,1.0
535386425,0.0,0.0,0.0,0.0,0.0,1.0
535386411,0.0,0.0,0.0,2.0,-2.0,1.0
535386423,0.0,0.0,0.0,0.0,0.0,1.0
535386462,0.0,0.0,0.0,2.0,-2.0,1.0
535386457,0.0,0.0,0.0,1.0,-1.0,1.0
535386529,0.0,0.0,0.0,0.0,0.0,1.0
535386556,0.0,0.0,0.0,1.0,-1.0,1.0
535386567,0.0,0.0,0.0,0.0,0.0,1.0
535386601,0.0,0.0,0.0,1.0,-1.0,1.0
535386629,0.0,0.0,0.0,0.0,0.0,1.0
535386762,0.0,0.0,0.0,1.0,-1.0,1.0
535386749,0.0,0.0,0.0,1.0,0.0,0.0
535386879,0.0,0.0,0.0,0.0,0.0,1.0
535386910,0.0,0.0,0.0,2.0,-2.0,1.0
535386933,0.0,0.0,0.0,2.0,-2.0,1.0
535386944,0.0,0.0,0.0,0.0,0.0,1.0
535387042,0.0,0.0,0.0,0.0,0.0,1.0
535387027,0.0,0.0,0.0,0.0,0.0,1.0
535387048,0.0,0.0,0.0,1.0,0.0,0.0
535387063,0.0,0.0,0.0,0.0,0.0,1.0
535387090,0.0,0.0,0.0,0.0,0.0,1.0
535387129,0.0,0.0,0.0,0.0,0.0,1.0
535387249,0.0,0.0,0.0,3.0,-2.0,0.0
535387286,0.0,0.0,0.0,1.0,-1.0,1.0
535387418,0.0,0.0,0.0,2.0,-2.0,1.0
535387405,0.0,0.0,0.0,0.0,0.0,1.0
535387458,0.0,0.0,0.0,0.0,0.0,1.0
535387492,0.0,0.0,0.0,0.0,0.0,1.0
535387583,0.0,0.0,0.0,0.0,0.0,1.0
535387584,0.0,0.0,0.0,0.0,0.0,1.0
535387611,0.0,0.0,0.0,1.0,-1.0,1.0
535387654,0.0,0.0,0.0,1.0,-1.0,1.0
535387695,0.0,0.0,0.0,0.0,0.0,1.0
535387769,0.0,0.0,0.0,0.0,0.0,1.0
353956618,0.0,0.0,0.0,0.0,0.0,1.0
353956636,0.0,0.0,0.0,0.0,0.0,1.0
353956632,0.0,0.0,0.0,0.0,0.0,1.0
353956613,0.0,0.0,0.0,0.0,0.0,1.0
353956718,0.0,0.0,0.0,2.0,-2.0,1.0
353956736,0.0,0.0,0.0,1.0,-1.0,1.0
353956752,0.0,0.0,0.0,0.0,0.0,1.0
353956725,0.0,0.0,0.0,0.0,0.0,1.0
353956735,0.0,0.0,0.0,0.0,0.0,1.0
353956754,0.0,0.0,0.0,0.0,0.0,1.0
353956761,0.0,0.0,0.0,1.0,-1.0,1.0
353956810,0.0,0.0,0.0,2.0,-1.0,0.0
353956841,0.0,0.0,0.0,0.0,0.0,1.0
353956818,0.0,0.0,0.0,2.0,-1.0,0.0
353956878,0.0,0.0,0.0,1.0,-1.0,1.0
353956879,0.0,0.0,0.0,2.0,-2.0,1.0
353956907,0.0,0.0,0.0,0.0,0.0,1.0
353957042,0.0,0.0,0.0,0.0,0.0,1.0
353957058,0.0,0.0,0.0,0.0,0.0,1.0
353957072,0.0,0.0,0.0,0.0,0.0,1.0
353957108,0.0,0.0,0.0,0.0,0.0,1.0
353957110,0.0,0.0,0.0,0.0,0.0,1.0
353957132,0.0,0.0,0.0,0.0,0.0,1.0
353957178,0.0,0.0,0.0,0.0,0.0,1.0
353957194,0.0,0.0,0.0,2.0,-2.0,1.0
353957187,0.0,0.0,0.0,0.0,0.0,1.0
353957228,0.0,0.0,0.0,0.0,0.0,1.0
353957260,0.0,0.0,0.0,0.0,0.0,1.0
353957288,0.0,0.0,0.0,0.0,0.0,1.0
353957357,0.0,0.0,0.0,0.0,0.0,1.0
353957366,0.0,0.0,0.0,0.0,0.0,1.0
353957383,0.0,0.0,0.0,1.0,0.0,0.0
353957403,0.0,0.0,0.0,0.0,0.0,1.0
353957441,0.0,0.0,0.0,0.0,0.0,1.0
353957446,0.0,0.0,0.0,1.0,-1.0,1.0
353957467,0.0,0.0,0.0,0.0,0.0,1.0
353957492,0.0,0.0,0.0,0.0,0.0,1.0
353957503,0.0,0.0,0.0,0.0,0.0,1.0
353957600,0.0,0.0,0.0,0.0,0.0,1.0
353957596,0.0,0.0,0.0,0.0,0.0,1.0
353957595,0.0,0.0,0.0,1.0,-1.0,1.0
353957693,0.0,0.0,0.0,0.0,0.0,1.0
353957703,0.0,0.0,0.0,2.0,-2.0,1.0
353957715,0.0,0.0,0.0,1.0,-1.0,1.0
353957741,0.0,0.0,0.0,3.0,-3.0,1.0
353957758,0.0,0.0,0.0,1.0,0.0,0.0
353957746,0.0,0.0,0.0,3.0,-2.0,0.0
353957769,0.0,0.0,0.0,0.0,0.0,1.0
353957781,0.0,0.0,0.0,0.0,0.0,1.0
353957778,0.0,0.0,0.0,1.0,-1.0,1.0
353957812,0.0,0.0,0.0,1.0,-1.0,1.0
353957931,0.0,0.0,0.0,0.0,0.0,1.0
353957971,0.0,0.0,0.0,1.0,0.0,0.0
353957992,0.0,0.0,0.0,0.0,0.0,1.0
353958027,0.0,0.0,0.0,0.0,0.0,1.0
353958018,0.0,0.0,0.0,0.0,0.0,1.0
353958117,0.0,0.0,0.0,2.0,-2.0,1.0
353958197,0.0,0.0,0.0,0.0,0.0,1.0
353958214,0.0,0.0,0.0,0.0,0.0,1.0
353958167,0.0,0.0,0.0,3.0,-2.0,0.0
353958238,0.0,0.0,0.0,0.0,0.0,1.0
353958251,0.0,0.0,0.0,2.0,-1.0,0.0
353958306,0.0,0.0,0.0,0.0,0.0,1.0
353958294,0.0,0.0,0.0,1.0,-1.0,1.0
353958389,0.0,0.0,0.0,3.0,-3.0,1.0
353958418,0.0,0.0,0.0,4.0,-4.0,1.0
353958440,0.0,0.0,0.0,1.0,-1.0,1.0
353958457,0.0,0.0,0.0,0.0,0.0,1.0
353958474,0.0,0.0,0.0,0.0,0.0,1.0
353958503,0.0,0.0,0.0,0.0,0.0,1.0
353958519,0.0,0.0,0.0,0.0,0.0,1.0
353958558,0.0,0.0,0.0,1.0,-1.0,1.0
353958585,0.0,0.0,0.0,0.0,0.0,1.0
353958609,0.0,0.0,0.0,2.0,-2.0,1.0
353958660,0.0,0.0,0.0,0.0,0.0,1.0
353958831,0.0,0.0,0.0,0.0,0.0,1.0
353958782,0.0,0.0,0.0,0.0,0.0,1.0
353958879,0.0,0.0,0.0,0.0,0.0,1.0
353958898,0.0,0.0,0.0,0.0,0.0,1.0
353959059,0.0,0.0,0.0,0.0,0.0,1.0
353959106,0.0,0.0,0.0,0.0,0.0,1.0
353959136,0.0,0.0,0.0,0.0,0.0,1.0
353959175,0.0,0.0,0.0,0.0,0.0,1.0
353959192,0.0,0.0,0.0,1.0,-1.0,1.0
353959231,0.0,0.0,0.0,0.0,0.0,1.0
353959290,0.0,0.0,0.0,0.0,0.0,1.0
353959299,0.0,0.0,0.0,2.0,-2.0,1.0
353959313,0.0,0.0,0.0,0.0,0.0,1.0
353959435,0.0,0.0,0.0,0.0,0.0,1.0
353959448,0.0,0.0,0.0,0.0,0.0,1.0
353959482,0.0,0.0,0.0,1.0,-1.0,1.0
353959487,0.0,0.0,0.0,0.0,0.0,1.0
353959484,0.0,0.0,0.0,2.0,-2.0,1.0
353959525,0.0,0.0,0.0,0.0,0.0,1.0
353959582,0.0,0.0,0.0,0.0,0.0,1.0
353959577,0.0,0.0,0.0,0.0,0.0,1.0
353959638,0.0,0.0,0.0,1.0,-1.0,1.0
353959659,0.0,0.0,0.0,0.0,0.0,1.0
353959653,0.0,0.0,0.0,1.0,0.0,0.0
353959689,0.0,0.0,0.0,0.0,0.0,1.0
353959684,0.0,0.0,0.0,0.0,0.0,1.0
353959738,0.0,0.0,0.0,0.0,0.0,1.0
353959777,0.0,0.0,0.0,0.0,0.0,1.0
353959769,0.0,0.0,0.0,0.0,0.0,1.0
353959837,0.0,0.0,0.0,0.0,0.0,1.0
353959854,0.0,0.0,0.0,0.0,0.0,1.0
353959892,0.0,0.0,0.0,0.0,0.0,1.0
353960014,0.0,0.0,0.0,1.0,0.0,0.0
353959994,0.0,0.0,0.0,0.0,0.0,1.0
353959995,0.0,0.0,0.0,2.0,-2.0,1.0
353960053,0.0,0.0,0.0,1.0,-1.0,1.0
353960058,0.0,0.0,0.0,0.0,0.0,1.0
353960098,0.0,0.0,0.0,1.0,-1.0,1.0
353960138,0.0,0.0,0.0,0.0,0.0,1.0
353960130,0.0,0.0,0.0,0.0,0.0,1.0
353960140,0.0,0.0,0.0,1.0,0.0,0.0
353960203,0.0,0.0,0.0,0.0,0.0,1.0
353960414,0.0,0.0,0.0,1.0,-1.0,1.0
353960425,0.0,0.0,0.0,1.0,-1.0,1.0
353960592,0.0,0.0,0.0,0.0,0.0,1.0
353960598,0.0,0.0,0.0,1.0,0.0,0.0
353960636,0.0,0.0,0.0,0.0,0.0,1.0
353960666,0.0,0.0,0.0,0.0,0.0,1.0
353960734,0.0,0.0,0.0,0.0,0.0,1.0
353960726,0.0,0.0,0.0,0.0,0.0,1.0
353960738,0.0,0.0,0.0,0.0,0.0,1.0
353960774,0.0,0.0,0.0,0.0,0.0,1.0
353960824,0.0,0.0,0.0,0.0,0.0,1.0
353960841,0.0,0.0,0.0,0.0,0.0,1.0
353960896,0.0,0.0,0.0,0.0,0.0,1.0
353960934,0.0,0.0,0.0,0.0,0.0,1.0
353961000,0.0,0.0,0.0,3.0,-3.0,1.0
353961003,0.0,0.0,0.0,0.0,0.0,1.0
353961088,0.0,0.0,0.0,0.0,0.0,1.0
353961195,0.0,0.0,0.0,1.0,-1.0,1.0
353961249,0.0,0.0,0.0,0.0,0.0,1.0
353961265,0.0,0.0,0.0,0.0,0.0,1.0
353961278,0.0,0.0,0.0,0.0,0.0,1.0
353961341,0.0,0.0,0.0,0.0,0.0,1.0
353961399,0.0,0.0,0.0,1.0,0.0,0.0
353961436,0.0,0.0,0.0,2.0,-2.0,1.0
353961462,0.0,0.0,0.0,0.0,0.0,1.0
353961467,0.0,0.0,0.0,1.0,-1.0,1.0
353961488,0.0,0.0,0.0,0.0,0.0,1.0
353961494,0.0,0.0,0.0,3.0,-3.0,1.0
353961585,0.0,0.0,0.0,0.0,0.0,1.0
353961604,0.0,0.0,0.0,1.0,0.0,0.0
353961680,0.0,0.0,0.0,0.0,0.0,1.0
353961667,0.0,0.0,0.0,0.0,0.0,1.0
353961736,0.0,0.0,0.0,0.0,0.0,1.0
353961731,0.0,0.0,0.0,0.0,0.0,1.0
353961907,0.0,0.0,0.0,0.0,0.0,1.0
353961935,0.0,0.0,0.0,0.0,0.0,1.0
353961954,0.0,0.0,0.0,0.0,0.0,1.0
353961976,0.0,0.0,0.0,1.0,-1.0,1.0
428518339,0.0,0.0,0.0,0.0,0.0,1.0
428518332,0.0,0.0,0.0,3.0,-3.0,1.0
428518355,0.0,0.0,0.0,2.0,-1.0,0.0
428518366,0.0,0.0,0.0,1.0,0.0,0.0
428518385,0.0,0.0,0.0,0.0,0.0,1.0
428518407,0.0,0.0,0.0,1.0,-1.0,1.0
428518581,0.0,0.0,0.0,1.0,-1.0,1.0
428518596,0.0,0.0,0.0,3.0,0.0,-2.0
428518618,0.0,0.0,0.0,0.0,0.0,1.0
428518637,0.0,0.0,0.0,0.0,0.0,1.0
428518646,0.0,0.0,0.0,0.0,0.0,1.0
428518622,0.0,0.0,0.0,0.0,0.0,1.0
428518653,0.0,0.0,0.0,0.0,0.0,1.0
428518639,0.0,0.0,0.0,0.0,0.0,1.0
428518652,0.0,0.0,0.0,0.0,0.0,1.0
428518734,0.0,0.0,0.0,2.0,-2.0,1.0
428518771,0.0,0.0,0.0,1.0,0.0,0.0
428518885,0.0,0.0,0.0,0.0,0.0,1.0
428518928,0.0,0.0,0.0,4.0,-2.0,-1.0
428518951,0.0,0.0,0.0,1.0,-1.0,1.0
428518955,0.0,0.0,0.0,1.0,-1.0,1.0
428518991,0.0,0.0,0.0,0.0,0.0,1.0
428519098,0.0,0.0,0.0,0.0,0.0,1.0
428519104,0.0,0.0,0.0,0.0,0.0,1.0
428519086,0.0,0.0,0.0,0.0,0.0,1.0
428519128,0.0,0.0,0.0,1.0,0.0,0.0
428519177,0.0,0.0,0.0,1.0,-1.0,1.0
428519178,0.0,0.0,0.0,1.0,0.0,0.0
428519246,0.0,0.0,0.0,1.0,0.0,0.0
428519301,0.0,0.0,0.0,0.0,0.0,1.0
428519341,0.0,0.0,0.0,0.0,0.0,1.0
428519353,0.0,0.0,0.0,0.0,0.0,1.0
428519357,0.0,0.0,0.0,0.0,0.0,1.0
428519388,0.0,0.0,0.0,1.0,-1.0,1.0
428519432,0.0,0.0,0.0,0.0,0.0,1.0
428519477,0.0,0.0,0.0,1.0,0.0,0.0
428519553,0.0,0.0,0.0,0.0,0.0,1.0
428519574,0.0,0.0,0.0,0.0,0.0,1.0
428519585,0.0,0.0,0.0,0.0,0.0,1.0
428519601,0.0,0.0,0.0,1.0,-1.0,1.0
428519636,0.0,0.0,0.0,0.0,0.0,1.0
428519641,0.0,0.0,0.0,0.0,0.0,1.0
428519651,0.0,0.0,0.0,0.0,0.0,1.0
428519756,0.0,0.0,0.0,2.0,-2.0,1.0
428519813,0.0,0.0,0.0,0.0,0.0,1.0
428519937,0.0,0.0,0.0,0.0,0.0,1.0
428519961,0.0,0.0,0.0,1.0,-1.0,1.0
428519956,0.0,0.0,0.0,0.0,0.0,1.0
428519951,0.0,0.0,0.0,1.0,-1.0,1.0
428519978,0.0,0.0,0.0,1.0,-1.0,1.0
428520056,0.0,0.0,0.0,0.0,0.0,1.0
428520120,0.0,0.0,0.0,0.0,0.0,1.0
428520137,0.0,0.0,0.0,2.0,-2.0,1.0
428520173,0.0,0.0,0.0,1.0,-1.0,1.0
428520196,0.0,0.0,0.0,1.0,-1.0,1.0
428520210,0.0,0.0,0.0,0.0,0.0,1.0
428520219,0.0,0.0,0.0,0.0,0.0,1.0
428520220,0.0,0.0,0.0,0.0,0.0,1.0
428520408,0.0,0.0,0.0,2.0,-2.0,1.0
428520551,0.0,0.0,0.0,1.0,-1.0,1.0
428520575,0.0,0.0,0.0,1.0,0.0,0.0
428520601,0.0,0.0,0.0,2.0,-2.0,1.0
428520631,0.0,0.0,0.0,0.0,0.0,1.0
428520614,0.0,0.0,0.0,0.0,0.0,1.0
428520641,0.0,0.0,0.0,0.0,0.0,1.0
428520674,0.0,0.0,0.0,1.0,-1.0,1.0
428520675,0.0,0.0,0.0,0.0,0.0,1.0
428520717,0.0,0.0,0.0,2.0,-2.0,1.0
428520748,0.0,0.0,0.0,1.0,-1.0,1.0
428520742,0.0,0.0,0.0,0.0,0.0,1.0
428520763,0.0,0.0,0.0,0.0,0.0,1.0
428520866,0.0,0.0,0.0,0.0,0.0,1.0
428520858,0.0,0.0,0.0,0.0,0.0,1.0
428520877,0.0,0.0,0.0,0.0,0.0,1.0
428520938,0.0,0.0,0.0,2.0,-1.0,0.0
428520946,0.0,0.0,0.0,0.0,0.0,1.0
428520965,0.0,0.0,0.0,2.0,-2.0,1.0
428520986,0.0,0.0,0.0,2.0,-2.0,1.0
