Event, nTightEle, nTightMu, hasOS, nJets, nBJets, hasZCand, nGenMatchedLeptons
86100042,2,0,1,0,0,1,2
86100030,2,0,1,0,0,1,2
86100048,2,0,1,0,0,1,2
86100064,2,0,1,0,0,1,2
86100097,2,0,1,0,0,1,2
86100158,2,0,1,1,1,1,2
86100182,2,0,1,0,0,1,2
86100149,2,0,1,2,0,1,2
86100181,2,0,1,0,0,1,2
86100327,2,0,1,1,1,1,2
86100336,2,0,1,0,0,1,2
86100335,2,0,1,1,0,1,2
86100340,2,0,1,1,0,1,2
86100393,2,0,1,0,0,1,2
86100443,2,0,1,0,0,1,2
86100431,2,0,1,0,0,1,2
86100602,2,0,1,0,0,1,2
86100630,2,0,1,0,0,1,2
86100638,2,0,1,1,0,1,2
86100622,2,0,1,4,0,1,2
86100701,2,0,1,0,0,1,2
86100757,2,0,1,0,0,1,2
86100745,2,0,1,0,0,1,2
86100756,2,0,1,1,1,1,2
86100784,2,0,1,2,2,1,2
86100846,2,0,1,1,0,1,2
86100844,2,0,1,0,0,1,2
86100874,2,0,1,1,0,1,2
86100902,2,0,1,1,0,1,2
86100900,2,0,1,1,1,1,2
86100914,2,0,1,0,0,1,2
86100905,2,0,1,1,0,1,2
86100938,2,0,1,1,0,1,2
86101021,2,0,1,0,0,1,2
86100994,2,0,1,1,0,1,2
86101029,2,0,1,0,0,1,2
86101075,2,0,1,1,0,1,2
86101079,2,0,1,0,0,1,2
86101091,2,0,1,0,0,1,2
86101073,2,0,1,3,0,1,2
86101140,2,0,1,0,0,1,2
86101152,2,0,1,0,0,1,2
86101197,2,0,1,2,0,1,2
86101241,2,0,1,1,0,1,2
86101250,2,0,1,3,2,1,2
86101381,2,0,1,0,0,1,2
86101436,2,0,1,1,1,1,2
86101442,2,0,1,0,0,1,2
86101487,2,0,1,1,0,1,2
86101564,2,0,1,0,0,1,2
86101575,2,0,1,0,0,1,2
86101565,2,0,1,1,0,1,2
86101611,2,0,1,0,0,1,2
86101604,2,0,1,0,0,1,2
86101615,2,0,1,1,0,1,2
86101639,2,0,1,0,0,1,2
86101646,2,0,1,0,0,1,2
86101680,2,0,1,1,0,1,2
86101670,2,0,1,0,0,1,2
86101693,2,0,1,0,0,1,2
86101708,2,0,1,0,0,1,2
86101715,2,0,1,1,0,1,2
86101740,2,0,1,0,0,1,2
86101779,2,0,1,0,0,1,2
86101761,2,0,1,3,1,1,2
86101825,2,0,1,0,0,1,2
86101854,2,0,1,0,0,1,2
86101857,2,0,1,1,1,1,2
86101882,2,0,1,1,0,1,2
134224693,2,0,1,0,0,1,2
134224834,2,0,1,0,0,1,2
134224827,2,0,1,0,0,1,2
134224884,2,0,1,0,0,1,2
134224880,2,0,1,0,0,1,2
134224891,2,0,1,1,1,1,2
134224937,2,0,1,0,0,1,2
134225000,2,0,1,1,1,1,2
134225050,2,0,1,3,1,1,2
134225071,2,0,1,1,0,1,2
134225082,2,0,1,0,0,1,2
134225128,2,0,1,2,0,1,2
134225164,2,0,1,1,0,1,2
134225252,2,0,1,0,0,1,2
134225350,2,0,1,2,1,1,2
134225364,2,0,1,0,0,1,2
134225370,2,0,1,0,0,1,2
134225388,2,0,1,0,0,1,2
134225448,2,0,1,0,0,1,2
134225489,2,0,1,1,1,1,2
134225578,2,0,1,2,0,1,2
134225632,2,0,1,0,0,1,2
134225693,2,0,1,1,1,1,2
134225725,2,0,1,0,0,1,2
134225734,2,0,1,1,0,1,2
134225800,2,0,1,1,0,1,2
134225801,2,0,1,0,0,1,2
134225822,2,0,1,1,1,1,2
134225837,2,0,1,1,0,1,2
134225840,2,0,1,1,0,1,2
134225867,2,0,1,0,0,1,2
134225893,2,0,1,1,0,1,2
134225904,2,0,1,0,0,1,2
134225903,2,0,1,1,1,1,2
134225967,2,0,1,0,0,1,2
134226016,2,0,1,0,0,1,2
134225993,2,0,1,0,0,1,2
134226045,2,0,1,0,0,1,2
134226089,2,0,1,0,0,1,2
134226192,2,0,1,0,0,1,2
134226197,2,0,1,0,0,1,2
134226308,2,0,1,0,0,1,2
134226346,2,0,1,0,0,1,2
134226460,2,0,1,0,0,1,2
134226468,2,0,1,0,0,1,2
134226493,2,0,1,0,0,1,2
134226554,2,0,1,0,0,1,2
134226595,2,0,1,0,0,1,2
134226668,2,0,1,0,0,1,2
134226679,2,0,1,1,0,1,2
134226686,2,0,1,1,0,1,2
134226741,2,0,1,1,0,1,2
134226785,2,0,1,1,0,1,2
134226807,2,0,1,0,0,1,2
134226881,2,0,1,1,0,1,2
134226936,2,0,1,0,0,1,2
134226955,2,0,1,0,0,1,2
134226964,2,0,1,1,0,1,2
134226979,2,0,1,1,1,1,2
134226993,2,0,1,2,0,1,2
134227018,2,0,1,1,0,1,2
134227167,2,0,1,0,0,1,2
134227222,2,0,1,3,0,1,2
134227290,2,0,1,0,0,1,2
134227392,2,0,1,0,0,1,2
134227422,2,0,1,0,0,1,2
134227507,2,0,1,0,0,1,2
134227545,2,0,1,1,0,1,2
134227592,2,0,1,0,0,1,2
134227618,2,0,1,0,0,1,2
134227660,2,0,1,2,1,1,2
134227705,2,0,1,0,0,1,2
134227727,2,0,1,1,0,1,2
134227714,2,0,1,0,0,1,2
134227726,2,0,1,0,0,1,2
134227736,2,0,1,0,0,1,2
134227733,2,0,1,1,0,1,2
134227789,2,0,1,0,0,1,2
134227841,2,0,1,0,0,1,2
134227867,2,0,1,1,1,1,2
134227898,2,0,1,0,0,1,2
134227896,2,0,1,3,1,1,2
134227907,2,0,1,0,0,1,2
134227955,2,0,1,1,0,1,2
134227956,2,0,1,0,0,1,2
134227996,2,0,1,0,0,1,2
134228048,2,0,1,0,0,1,2
134228044,2,0,1,0,0,1,2
134228083,2,0,1,1,1,1,2
134228113,2,0,1,0,0,1,2
134228138,2,0,1,1,0,1,2
134228148,2,0,1,0,0,1,2
134228158,2,0,1,0,0,1,2
134228238,2,0,1,0,0,1,2
134228273,2,0,1,1,0,1,2
134228291,2,0,1,0,0,1,2
134228277,2,0,1,1,1,1,2
134228312,2,0,1,0,0,1,2
134228355,2,0,1,1,0,1,2
134228358,2,0,1,3,0,1,2
134228379,2,0,1,1,0,1,2
134228430,2,0,1,1,0,1,2
134228406,2,0,1,1,0,1,2
134228483,2,0,1,0,0,1,2
134228517,2,0,1,1,0,1,2
134228513,2,0,1,0,0,1,2
134228528,2,0,1,0,0,1,2
134228569,2,0,1,0,0,1,2
134228588,2,0,1,1,1,1,2
134228594,2,0,1,2,0,1,2
134228637,2,0,1,1,0,1,2
134228676,2,0,1,0,0,1,2
134228678,2,0,1,0,0,1,2
134228727,2,0,1,1,0,1,2
134228779,2,0,1,0,0,1,2
134228829,2,0,1,0,0,1,2
134228856,2,0,1,1,0,1,2
134228846,2,0,1,4,2,1,2
134228880,2,0,1,0,0,1,2
134228894,2,0,1,1,1,1,2
134228971,2,0,1,0,0,1,2
134229006,2,0,1,0,0,1,2
134229011,2,0,1,0,0,1,2
134229032,2,0,1,0,0,1,2
134229045,2,0,1,0,0,1,2
134229088,2,0,1,0,0,1,2
134229099,2,0,1,0,0,1,2
134229115,2,0,1,2,1,1,2
134229127,2,0,1,0,0,1,2
134229162,2,0,1,2,1,1,2
134229194,2,0,1,0,0,1,2
134229210,2,0,1,2,0,1,2
134229278,2,0,1,0,0,1,2
134229262,2,0,1,0,0,1,2
134229355,2,0,1,0,0,1,2
134229357,2,0,1,0,0,1,2
134229408,2,0,1,1,1,1,2
134229470,2,0,1,3,0,1,2
134229521,2,0,1,0,0,1,2
134229587,2,0,1,0,0,1,2
134229603,2,0,1,1,0,1,2
134229627,2,0,1,0,0,1,2
134229612,2,0,1,5,1,1,2
134229680,2,0,1,3,0,1,2
134229791,2,0,1,0,0,1,2
134229850,2,0,1,0,0,1,2
134229886,2,0,1,0,0,1,2
134229902,2,0,1,0,0,1,2
134229907,2,0,1,0,0,1,2
134229903,2,0,1,0,0,1,2
134229960,2,0,1,0,0,1,2
134229990,2,0,1,0,0,1,2
134230057,2,0,1,0,0,1,2
134230107,2,0,1,1,0,1,2
134230120,2,0,1,1,0,1,2
134230216,2,0,1,0,0,1,2
134230250,2,0,1,1,0,1,2
134230292,2,0,1,0,0,1,2
134230325,2,0,1,1,0,1,2
134230377,2,0,1,1,0,1,2
134230522,2,0,1,1,0,1,2
134230507,2,0,1,2,0,1,2
134230548,2,0,1,0,0,1,2
134230583,2,0,1,0,0,1,2
134230648,2,0,1,0,0,1,2
134230651,2,0,1,1,0,1,2
134230688,2,0,1,0,0,1,2
134230696,2,0,1,1,0,1,2
134230782,2,0,1,0,0,1,2
134230805,2,0,1,0,0,1,2
134230825,2,0,1,1,0,1,2
134230923,2,0,1,0,0,1,2
134230950,2,0,1,0,0,1,2
134230964,2,0,1,0,0,1,2
134230974,2,0,1,0,0,1,2
134231043,2,0,1,0,0,1,2
134231051,2,0,1,0,0,1,2
134231048,2,0,1,0,0,1,2
134231062,2,0,1,0,0,1,2
134231077,2,0,1,0,0,1,2
134231081,2,0,1,1,0,1,2
134231097,2,0,1,1,0,1,2
134231098,2,0,1,0,0,1,2
134231121,2,0,1,0,0,1,2
134231132,2,0,1,0,0,1,2
134231159,2,0,1,0,0,1,2
134231172,2,0,1,1,0,1,2
134231209,2,0,1,0,0,1,2
134231244,2,0,1,0,0,1,2
134231304,2,0,1,1,0,1,2
134231325,2,0,1,0,0,1,2
134231333,2,0,1,0,0,1,2
134231378,2,0,1,1,0,1,2
134231475,2,0,1,0,0,1,2
134231629,2,0,1,0,0,1,2
134231699,2,0,1,0,0,1,2
134231717,2,0,1,1,0,1,2
134231730,2,0,1,1,1,1,2
134231761,2,0,1,0,0,1,2
134231790,2,0,1,0,0,1,2
134231822,2,0,1,0,0,1,2
134231863,2,0,1,0,0,1,2
134231941,2,0,1,5,2,1,2
134232018,2,0,1,0,0,1,2
134232048,2,0,1,1,0,1,2
134232123,2,0,1,0,0,1,2
134232145,2,0,1,0,0,1,2
134232125,2,0,1,2,1,1,2
134232177,2,0,1,0,0,1,2
134232261,2,0,1,1,0,1,2
134232250,2,0,1,1,0,1,2
134232273,2,0,1,2,2,1,2
134232295,2,0,1,0,0,1,2
134232314,2,0,1,0,0,1,2
134232321,2,0,1,0,0,1,2
134232347,2,0,1,1,0,1,2
134232386,2,0,1,0,0,1,2
134232420,2,0,1,2,0,1,2
134232450,2,0,1,0,0,1,2
134232431,2,0,1,4,0,1,2
134232455,2,0,1,0,0,1,2
134232446,2,0,1,1,0,1,2
134232487,2,0,1,0,0,1,2
134232512,2,0,1,0,0,1,2
134232526,2,0,1,1,0,1,2
134232565,2,0,1,2,1,1,2
134232630,2,0,1,0,0,1,2
134232647,2,0,1,0,0,1,2
86101977,2,0,1,1,0,1,2
86102009,2,0,1,1,0,1,2
86102099,2,0,1,0,0,1,2
86102147,2,0,1,0,0,1,2
86102146,2,0,1,1,0,1,2
86102152,2,0,1,1,0,1,2
86102216,2,0,1,0,0,1,2
86102249,2,0,1,0,0,1,2
86102289,2,0,1,0,0,1,2
86102294,2,0,1,1,0,1,2
86102326,2,0,1,2,1,1,2
86102318,2,0,1,0,0,1,2
86102382,2,0,1,0,0,1,2
86102452,2,0,1,0,0,1,2
86102487,2,0,1,0,0,1,2
86102501,2,0,1,1,1,1,2
86102519,2,0,1,0,0,1,2
86102603,2,0,1,0,0,1,2
86102615,2,0,1,1,1,1,2
86102677,2,0,1,0,0,1,2
86102686,2,0,1,0,0,1,2
86102690,2,0,1,1,0,1,2
86102708,2,0,1,1,1,1,2
86102722,2,0,1,0,0,1,2
86102790,2,0,1,1,0,1,2
86102829,2,0,1,0,0,1,2
86102838,2,0,1,0,0,1,2
86102858,2,0,1,0,0,1,2
86102910,2,0,1,1,0,1,2
86103007,2,0,1,0,0,1,2
86103006,2,0,1,1,0,1,2
86103025,2,0,1,1,0,1,2
86103032,2,0,1,0,0,1,2
86103079,2,0,1,0,0,1,2
86103072,2,0,1,0,0,1,2
86103070,2,0,1,1,0,1,2
86103112,2,0,1,0,0,1,2
86103101,2,0,1,0,0,1,2
86103199,2,0,1,0,0,1,2
86103183,2,0,1,0,0,1,2
86103197,2,0,1,4,1,1,2
86103241,2,0,1,0,0,1,2
86103259,2,0,1,0,0,1,2
86103274,2,0,1,0,0,1,2
86103260,2,0,1,4,3,1,2
86103264,2,0,1,1,1,1,2
86103397,2,0,1,0,0,1,2
86103440,2,0,1,0,0,1,2
86103480,2,0,1,1,0,1,2
86103495,2,0,1,0,0,1,2
86103635,2,0,1,2,0,1,2
86103675,2,0,1,0,0,1,2
86103646,2,0,1,1,0,1,2
86103667,2,0,1,0,0,1,2
86103735,2,0,1,1,0,1,2
86103766,2,0,1,1,0,1,2
86103805,2,0,1,0,0,1,2
86103852,2,0,1,1,0,1,2
86103878,2,0,1,0,0,1,2
86103899,2,0,1,0,0,1,2
86103903,2,0,1,0,0,1,2
86103927,2,0,1,1,0,1,2
86104028,2,0,1,0,0,1,2
86104056,2,0,1,1,0,1,2
86104071,2,0,1,1,0,1,2
86104062,2,0,1,1,1,1,2
86104090,2,0,1,1,1,1,2
86104200,2,0,1,1,1,1,2
86104195,2,0,1,0,0,1,2
86104223,2,0,1,0,0,1,2
86104216,2,0,1,0,0,1,2
86104292,2,0,1,0,0,1,2
86104279,2,0,1,0,0,1,2
86104309,2,0,1,0,0,1,2
86104349,2,0,1,2,2,1,2
86104401,2,0,1,3,1,1,2
86104430,2,0,1,1,0,1,2
86104520,2,0,1,0,0,1,2
86104550,2,0,1,0,0,1,2
86104608,2,0,1,0,0,1,2
86104650,2,0,1,0,0,1,2
86104778,2,0,1,0,0,1,2
86104849,2,0,1,0,0,1,2
86104851,2,0,1,0,0,1,2
86104900,2,0,1,1,0,1,2
86104883,2,0,1,2,0,1,2
86104928,2,0,1,0,0,1,2
86104991,2,0,1,2,1,1,2
86105004,2,0,1,0,0,1,2
86105009,2,0,1,0,0,1,2
86104990,2,0,1,3,0,1,2
86105007,2,0,1,0,0,1,2
86105096,2,0,1,0,0,1,2
86105107,2,0,1,0,0,1,2
86105145,2,0,1,0,0,1,2
86105152,2,0,1,0,0,1,2
86105168,2,0,1,0,0,1,2
86105192,2,0,1,0,0,1,2
86105221,2,0,1,2,0,1,2
86105288,2,0,1,1,1,1,2
86105375,2,0,1,0,0,1,2
86105341,2,0,1,1,0,1,2
86105386,2,0,1,0,0,1,2
86105407,2,0,1,1,1,1,2
86105396,2,0,1,0,0,1,2
86105441,2,0,1,0,0,1,2
86105429,2,0,1,2,1,1,2
86105486,2,0,1,0,0,1,2
86105507,2,0,1,0,0,1,2
86105533,2,0,1,1,0,1,2
86105510,2,0,1,3,0,1,2
86105548,2,0,1,2,0,1,2
86105572,2,0,1,1,1,1,2
86105581,2,0,1,1,0,1,2
86105585,2,0,1,0,0,1,2
86105588,2,0,1,0,0,1,2
86105684,2,0,1,0,0,1,2
86105782,2,0,1,0,0,1,2
86105810,2,0,1,3,0,1,2
86105805,2,0,1,1,0,1,2
86105843,2,0,1,0,0,1,2
86105890,2,0,1,0,0,1,2
86105922,2,0,1,0,0,1,2
86105925,2,0,1,0,0,1,2
86106062,2,0,1,1,1,1,2
86106116,2,0,1,0,0,1,2
86106175,2,0,1,0,0,1,2
86106176,2,0,1,1,0,1,2
86106218,2,0,1,2,0,1,2
86106266,2,0,1,0,0,1,2
86106322,2,0,1,0,0,1,2
86106422,2,0,1,1,1,1,2
86106421,2,0,1,2,0,1,2
86106483,2,0,1,1,0,1,2
86106504,2,0,1,0,0,1,2
86106562,2,0,1,1,0,1,2
86106608,2,0,1,0,0,1,2
86106630,2,0,1,0,0,1,2
86106631,2,0,1,1,0,1,2
86106634,2,0,1,0,0,1,2
86106656,2,0,1,0,0,1,2
86106746,2,0,1,0,0,1,2
86106768,2,0,1,0,0,1,2
86106789,2,0,1,1,0,1,2
86106810,2,0,1,0,0,1,2
86106801,2,0,1,0,0,1,2
86106837,2,0,1,1,1,1,2
86107071,2,0,1,0,0,1,2
86107121,2,0,1,0,0,1,2
86107145,2,0,1,2,0,1,2
86107259,2,0,1,0,0,1,2
86107262,2,0,1,0,0,1,2
86107275,2,0,1,1,0,1,2
86107336,2,0,1,1,0,1,2
133230235,2,0,1,0,0,1,2
133230260,2,0,1,0,0,1,2
133230307,2,0,1,1,0,1,2
133230353,2,0,1,1,0,1,2
133230408,2,0,1,1,0,1,2
133230484,2,0,1,1,0,1,2
133230506,2,0,1,0,0,1,2
133230532,2,0,1,0,0,1,2
133230630,2,0,1,1,0,1,2
133230637,2,0,1,1,0,1,2
133230644,2,0,1,0,0,1,2
133230660,2,0,1,1,0,1,2
133230819,2,0,1,0,0,1,2
133230809,2,0,1,1,0,1,2
133230876,2,0,1,0,0,1,2
133230871,2,0,1,1,0,1,2
133230885,2,0,1,0,0,1,2
133230916,2,0,1,0,0,1,2
133230946,2,0,1,1,0,1,2
133230970,2,0,1,0,0,1,2
133230998,2,0,1,0,0,1,2
133230973,2,0,1,0,0,1,2
133231081,2,0,1,0,0,1,2
133231107,2,0,1,1,0,1,2
133231087,2,0,1,1,0,1,2
133231149,2,0,1,0,0,1,2
133231196,2,0,1,0,0,1,2
133231244,2,0,1,1,0,1,2
133231214,2,0,1,3,1,1,2
133231269,2,0,1,0,0,1,2
133231296,2,0,1,0,0,1,2
133231322,2,0,1,0,0,1,2
133231332,2,0,1,0,0,1,2
133231376,2,0,1,1,0,1,2
133231465,2,0,1,0,0,1,2
133231490,2,0,1,1,1,1,2
133231498,2,0,1,0,0,1,2
133231556,2,0,1,0,0,1,2
133231568,2,0,1,0,0,1,2
133231686,2,0,1,0,0,1,2
133231706,2,0,1,1,0,1,2
133231722,2,0,1,1,0,1,2
133231757,2,0,1,0,0,1,2
133231822,2,0,1,1,0,1,2
133231872,2,0,1,0,0,1,2
133231912,2,0,1,0,0,1,2
133231893,2,0,1,1,0,1,2
133231928,2,0,1,0,0,1,2
133231977,2,0,1,0,0,1,2
133231956,2,0,1,2,0,1,2
133232063,2,0,1,0,0,1,2
133232085,2,0,1,1,0,1,2
133232088,2,0,1,0,0,1,2
133232120,2,0,1,0,0,1,2
133232170,2,0,1,0,0,1,2
133232192,2,0,1,0,0,1,2
133232171,2,0,1,1,1,1,2
133232236,2,0,1,1,1,1,2
133232301,2,0,1,1,1,1,2
133232335,2,0,1,0,0,1,2
133232381,2,0,1,1,1,1,2
133232461,2,0,1,4,0,1,2
133232468,2,0,1,0,0,1,2
133232534,2,0,1,0,0,1,2
133232538,2,0,1,0,0,1,2
133232554,2,0,1,0,0,1,2
133232590,2,0,1,0,0,1,2
133232604,2,0,1,0,0,1,2
133232621,2,0,1,1,1,1,2
133232618,2,0,1,0,0,1,2
133232642,2,0,1,0,0,1,2
133232738,2,0,1,0,0,1,2
133232793,2,0,1,0,0,1,2
133232830,2,0,1,0,0,1,2
133232947,2,0,1,1,0,1,2
133233005,2,0,1,1,0,1,2
133233047,2,0,1,0,0,1,2
133233100,2,0,1,0,0,1,2
133233066,2,0,1,2,1,1,2
133233109,2,0,1,0,0,1,2
133233097,2,0,1,2,0,1,2
133233116,2,0,1,1,1,1,2
133233155,2,0,1,0,0,1,2
133233209,2,0,1,0,0,1,2
133233251,2,0,1,1,0,1,2
133233262,2,0,1,1,0,1,2
133233259,2,0,1,0,0,1,2
133233310,2,0,1,0,0,1,2
133233369,2,0,1,0,0,1,2
133233377,2,0,1,0,0,1,2
133233420,2,0,1,0,0,1,2
133233456,2,0,1,0,0,1,2
133233441,2,0,1,2,1,1,2
133233485,2,0,1,2,0,1,2
133233518,2,0,1,1,0,1,2
133233639,2,0,1,0,0,1,2
133233624,2,0,1,2,0,1,2
133233707,2,0,1,0,0,1,2
133233740,2,0,1,0,0,1,2
133233776,2,0,1,1,1,1,2
133233803,2,0,1,1,0,1,2
133233829,2,0,1,0,0,1,2
133233894,2,0,1,0,0,1,2
133233879,2,0,1,0,0,1,2
133233907,2,0,1,0,0,1,2
133233988,2,0,1,0,0,1,2
133234115,2,0,1,0,0,1,2
133234122,2,0,1,0,0,1,2
133234137,2,0,1,1,0,1,2
133234184,2,0,1,0,0,1,2
133234218,2,0,1,2,1,1,2
133234212,2,0,1,1,1,1,2
133234297,2,0,1,0,0,1,0
133234339,2,0,1,0,0,1,2
133234415,2,0,1,0,0,1,2
133234494,2,0,1,1,0,1,2
133234581,2,0,1,0,0,1,2
133234621,2,0,1,1,0,1,2
133234669,2,0,1,0,0,1,2
133234793,2,0,1,0,0,1,2
133234814,2,0,1,1,1,1,2
133234837,2,0,1,2,0,1,2
133234935,2,0,1,1,0,1,2
133234930,2,0,1,0,0,1,2
133234939,2,0,1,0,0,1,2
133234989,2,0,1,0,0,1,2
133234972,2,0,1,3,0,1,2
133235019,2,0,1,1,0,1,2
133235031,2,0,1,1,1,1,2
133235116,2,0,1,0,0,1,2
133235083,2,0,1,0,0,1,2
133235248,2,0,1,0,0,1,2
133235300,2,0,1,0,0,1,2
133235412,2,0,1,0,0,1,2
133235511,2,0,1,0,0,1,2
133235499,2,0,1,0,0,1,2
133235550,2,0,1,0,0,1,2
133235568,2,0,1,0,0,1,2
133235596,2,0,1,1,1,1,2
148488445,2,0,1,0,0,1,2
148488554,2,0,1,1,0,1,2
148488556,2,0,1,0,0,1,2
148488604,2,0,1,0,0,1,2
148488612,2,0,1,2,1,1,2
148488630,2,0,1,0,0,1,2
148488659,2,0,1,0,0,1,2
148488719,2,0,1,0,0,1,2
148488819,2,0,1,1,1,1,2
148488847,2,0,1,1,1,1,2
148488893,2,0,1,0,0,1,2
148488894,2,0,1,0,0,1,2
148489024,2,0,1,0,0,1,2
148489030,2,0,1,0,0,1,2
148489094,2,0,1,2,1,1,2
148489141,2,0,1,0,0,1,2
148489179,2,0,1,2,1,1,2
148489198,2,0,1,1,1,1,2
148489272,2,0,1,1,1,1,2
148489271,2,0,1,2,0,1,2
148489259,2,0,1,0,0,1,2
148489286,2,0,1,0,0,1,2
148489317,2,0,1,2,0,1,2
148489353,2,0,1,0,0,1,2
148489406,2,0,1,0,0,1,2
148489479,2,0,1,1,0,1,2
148489516,2,0,1,0,0,1,2
148489518,2,0,1,0,0,1,2
148489535,2,0,1,0,0,1,2
148489520,2,0,1,1,1,1,2
148489519,2,0,1,0,0,1,2
148489538,2,0,1,0,0,1,2
148489563,2,0,1,0,0,1,1
148489595,2,0,1,0,0,1,2
148489587,2,0,1,0,0,1,2
148489649,2,0,1,1,0,1,2
148489787,2,0,1,0,0,1,2
148489807,2,0,1,0,0,1,2
148489799,2,0,1,1,0,1,2
148489845,2,0,1,0,0,1,2
148489851,2,0,1,1,0,1,2
148489889,2,0,1,0,0,1,2
148489944,2,0,1,0,0,1,2
148489954,2,0,1,1,0,1,2
148490046,2,0,1,0,0,1,2
148490061,2,0,1,0,0,1,2
148490086,2,0,1,3,0,1,2
148490140,2,0,1,0,0,1,2
148490232,2,0,1,2,1,1,2
148490363,2,0,1,0,0,1,2
148490385,2,0,1,0,0,1,2
148490431,2,0,1,0,0,1,2
148490424,2,0,1,2,0,1,2
148490450,2,0,1,0,0,1,2
148490488,2,0,1,1,1,1,2
148490469,2,0,1,0,0,1,2
148490539,2,0,1,0,0,1,2
148490591,2,0,1,0,0,1,2
148490738,2,0,1,0,0,1,2
148490783,2,0,1,0,0,1,2
148490801,2,0,1,0,0,1,2
148490853,2,0,1,1,0,1,2
148490822,2,0,1,1,1,1,2
148490881,2,0,1,0,0,1,2
148491086,2,0,1,0,0,1,2
362340936,2,0,1,0,0,1,2
362340964,2,0,1,2,1,1,2
362341040,2,0,1,0,0,1,2
362341031,2,0,1,0,0,1,2
362341061,2,0,1,1,0,1,2
362341122,2,0,1,1,0,1,2
362341180,2,0,1,0,0,1,2
362341211,2,0,1,0,0,1,2
362341219,2,0,1,0,0,1,2
362341239,2,0,1,0,0,1,2
362341276,2,0,1,1,0,1,2
362341287,2,0,1,1,0,1,2
362341297,2,0,1,0,0,1,2
362341345,2,0,1,0,0,1,2
362341335,2,0,1,0,0,1,2
362341462,2,0,1,1,0,1,2
362341465,2,0,1,0,0,1,2
362341491,2,0,1,0,0,1,2
362341513,2,0,1,0,0,1,2
362341529,2,0,1,0,0,1,2
362341507,2,0,1,0,0,1,2
362341543,2,0,1,0,0,1,2
362341634,2,0,1,1,0,1,2
362341739,2,0,1,0,0,1,2
362341727,2,0,1,2,0,1,2
362341806,2,0,1,1,1,1,2
362341811,2,0,1,0,0,1,2
362341840,2,0,1,1,1,1,2
362341870,2,0,1,0,0,1,2
362341866,2,0,1,1,1,1,0
362341881,2,0,1,1,0,1,2
362341906,2,0,1,2,0,1,2
362341929,2,0,1,1,1,1,2
362341987,2,0,1,0,0,1,2
362342003,2,0,1,0,0,1,2
362342041,2,0,1,0,0,1,2
362342102,2,0,1,1,0,1,2
362342117,2,0,1,0,0,1,2
362342111,2,0,1,0,0,1,2
362342160,2,0,1,0,0,1,2
362342153,2,0,1,0,0,1,2
362342231,2,0,1,0,0,1,2
362342241,2,0,1,0,0,1,2
362342286,2,0,1,1,0,1,2
362342292,2,0,1,0,0,1,2
362342304,2,0,1,0,0,1,2
362342334,2,0,1,0,0,1,2
362342346,2,0,1,0,0,1,2
362342339,2,0,1,1,0,1,2
362342376,2,0,1,1,1,1,2
362342422,2,0,1,0,0,1,2
362342435,2,0,1,0,0,1,2
362342482,2,0,1,1,0,1,2
362342547,2,0,1,1,0,1,2
362342661,2,0,1,0,0,1,2
362342668,2,0,1,0,0,1,2
362342685,2,0,1,1,0,1,2
362342704,2,0,1,0,0,1,2
362342709,2,0,1,1,0,1,2
362342814,2,0,1,3,2,1,2
362342853,2,0,1,0,0,1,2
362342911,2,0,1,0,0,1,2
362342993,2,0,1,0,0,1,2
362343031,2,0,1,2,1,1,2
362343060,2,0,1,1,0,1,2
362343106,2,0,1,1,0,1,2
362343174,2,0,1,0,0,1,2
362343157,2,0,1,0,0,1,2
362343154,2,0,1,0,0,1,2
362343306,2,0,1,1,0,1,2
362343343,2,0,1,0,0,1,2
362343385,2,0,1,0,0,1,2
362343383,2,0,1,0,0,1,2
362343392,2,0,1,1,0,1,2
362343472,2,0,1,0,0,1,2
362343522,2,0,1,0,0,1,2
362343553,2,0,1,0,0,1,2
362343563,2,0,1,0,0,1,2
362343602,2,0,1,0,0,1,2
458980708,2,0,1,0,0,1,2
458980722,2,0,1,3,2,1,2
458980728,2,0,1,2,1,1,2
458980731,2,0,1,0,0,1,2
458980754,2,0,1,0,0,1,2
458980808,2,0,1,0,0,1,2
458980824,2,0,1,0,0,1,2
458980825,2,0,1,0,0,1,2
458980874,2,0,1,0,0,1,2
458980901,2,0,1,0,0,1,2
458980928,2,0,1,0,0,1,2
458980923,2,0,1,2,1,1,2
458980988,2,0,1,1,0,1,2
458981008,2,0,1,1,0,1,2
458981014,2,0,1,3,1,1,2
458981026,2,0,1,0,0,1,2
458981121,2,0,1,0,0,1,2
458981102,2,0,1,0,0,1,2
458981160,2,0,1,0,0,1,2
458981183,2,0,1,0,0,1,2
458981206,2,0,1,0,0,1,2
458981278,2,0,1,1,0,1,2
458981315,2,0,1,1,0,1,2
458981322,2,0,1,1,0,1,2
458981338,2,0,1,0,0,1,2
458981374,2,0,1,1,0,1,2
458981399,2,0,1,0,0,1,2
458981394,2,0,1,2,0,1,2
458981402,2,0,1,1,1,1,2
458981464,2,0,1,0,0,1,2
458981481,2,0,1,1,0,1,2
458981571,2,0,1,2,1,1,2
458981599,2,0,1,0,0,1,2
458981625,2,0,1,0,0,1,2
458981609,2,0,1,0,0,1,2
458981668,2,0,1,1,0,1,2
458981671,2,0,1,0,0,1,2
458981699,2,0,1,1,0,1,2
458981745,2,0,1,1,0,1,2
458981749,2,0,1,0,0,1,2
458981791,2,0,1,1,0,1,2
