Event, nTightEle, nTightMu, hasOS, hasOS_ZCand, hasSS_ZCand, nGenMatchedLeptons, nFlips, nJets, nBJets
382875041,2,0,1,1,0,2,0,1,0
382875057,2,0,1,1,0,2,0,0,0
382875040,2,0,1,1,0,2,0,3,0
382875173,2,0,1,1,0,2,0,0,0
382875226,2,0,1,1,0,2,0,0,0
382875213,2,0,1,1,0,2,0,2,1
382875221,2,0,1,1,0,2,0,0,0
382875239,2,0,1,1,0,2,0,1,1
382875236,2,0,1,1,0,2,0,1,1
382875310,2,0,1,1,0,2,0,0,0
382875402,2,0,1,1,0,2,0,0,0
382875404,2,0,1,1,0,2,0,0,0
382875432,2,0,1,1,0,2,0,0,0
382875443,2,0,1,1,0,2,0,0,0
382875582,2,0,1,1,0,2,0,0,0
382875551,2,0,1,1,0,2,0,1,0
382875684,2,0,1,1,0,2,0,0,0
382875700,2,0,1,1,0,2,0,0,0
382875721,2,0,1,1,0,2,0,0,0
382875725,2,0,1,1,0,2,0,0,0
382875735,2,0,1,1,0,2,0,0,0
382875892,2,0,1,1,0,2,0,0,0
382875893,2,0,1,1,0,2,0,0,0
382875953,2,0,1,1,0,2,0,0,0
382875991,2,0,1,1,0,2,0,2,0
382876009,2,0,1,1,0,2,0,0,0
382875993,2,0,1,1,0,2,0,0,0
382876102,2,0,1,1,0,2,0,1,0
382876156,2,0,1,1,0,2,0,0,0
382876172,2,0,1,1,0,2,0,0,0
382876203,2,0,1,1,0,2,0,1,0
382876236,2,0,1,1,0,2,0,0,0
382876308,2,0,1,1,0,2,0,0,0
382876328,2,0,1,1,0,2,0,0,0
382876341,2,0,1,1,0,2,0,1,0
382876349,2,0,1,1,0,2,0,0,0
382876436,2,0,1,1,0,2,0,2,0
382876488,2,0,1,1,0,2,0,0,0
382876474,2,0,1,1,0,2,0,0,0
382876512,2,0,1,1,0,2,0,0,0
382876561,2,0,1,1,0,2,0,0,0
382876645,2,0,1,1,0,2,0,0,0
382876660,2,0,1,1,0,2,0,0,0
382876677,2,0,1,1,0,2,0,0,0
382876724,2,0,1,1,0,2,0,0,0
382876710,2,0,1,1,0,2,0,0,0
382876754,2,0,1,1,0,2,0,0,0
382876772,2,0,1,1,0,2,0,0,0
382876775,2,0,1,1,0,2,0,0,0
382876820,2,0,1,1,0,2,0,1,1
382876821,2,0,1,1,0,2,0,1,1
382876853,2,0,1,1,0,2,0,0,0
382876891,2,0,1,1,0,2,0,1,0
382876945,2,0,1,1,0,2,0,1,0
382876965,2,0,1,1,0,2,0,0,0
382877021,2,0,1,1,0,2,0,0,0
382877071,2,0,1,1,0,2,0,0,0
382877072,2,0,1,1,0,2,0,0,0
382877138,2,0,1,1,0,2,0,0,0
382877210,2,0,1,1,0,2,0,2,1
382877217,2,0,1,1,0,2,0,0,0
382877231,2,0,1,1,0,2,0,0,0
382877251,2,0,1,1,0,2,0,0,0
382877283,2,0,1,1,0,2,0,1,0
382877297,2,0,1,1,0,2,0,0,0
382877306,2,0,1,1,0,2,0,2,0
382877316,2,0,1,1,0,2,0,1,0
382877348,2,0,1,1,0,2,0,0,0
382877524,2,0,1,1,0,2,0,0,0
382877516,2,0,1,1,0,2,0,0,0
382877520,2,0,1,1,0,2,0,1,0
382877725,2,0,1,1,0,2,0,0,0
382877738,2,0,1,1,0,2,0,0,0
382877802,2,0,1,1,0,2,0,0,0
382877860,2,0,1,1,0,2,0,0,0
382877871,2,0,1,1,0,2,0,0,0
382877853,2,0,1,1,0,2,0,2,1
382877935,2,0,1,1,0,2,0,0,0
382878008,2,0,1,1,0,2,0,0,0
382878023,2,0,1,1,0,2,0,0,0
382878050,2,0,1,1,0,2,0,0,0
382878165,2,0,1,1,0,2,0,0,0
382878211,2,0,1,1,0,2,0,1,0
382878238,2,0,1,1,0,2,0,1,0
382878286,2,0,1,1,0,2,0,2,0
382878336,2,0,1,1,0,2,0,0,0
382878347,2,0,1,1,0,2,0,0,0
382878382,2,0,1,1,0,2,0,1,0
382878424,2,0,1,1,0,2,0,0,0
382878412,2,0,1,1,0,2,0,0,0
382878431,2,0,1,1,0,2,0,1,0
382878468,2,0,1,1,0,2,0,0,0
382878525,2,0,1,1,0,2,0,0,0
382878597,2,0,1,1,0,2,0,0,0
382878632,2,0,1,1,0,2,0,2,1
382878607,2,0,1,1,0,2,0,0,0
382878642,2,0,1,1,0,2,0,0,0
382878644,2,0,1,1,0,2,0,2,0
382878891,2,0,1,1,0,2,0,3,1
382878893,2,0,1,1,0,2,0,1,1
382878980,2,0,1,1,0,2,0,1,1
382879104,2,0,1,1,0,2,0,0,0
382879125,2,0,1,1,0,2,0,1,0
382879160,2,0,1,1,0,2,0,0,0
382879170,2,0,1,1,0,2,0,0,0
382879249,2,0,1,1,0,2,0,0,0
382879295,2,0,1,1,0,2,0,1,0
382879313,2,0,1,1,0,2,0,1,0
382879334,2,0,1,1,0,2,0,0,0
382879311,2,0,1,1,0,2,0,1,0
382879351,2,0,1,1,0,2,0,1,1
382879427,2,0,1,1,0,2,0,0,0
382879456,2,0,1,1,0,2,0,0,0
382879486,2,0,1,1,0,2,0,0,0
382879788,2,0,1,1,0,2,0,2,0
382879864,2,0,1,1,0,2,0,0,0
382879871,2,0,1,1,0,2,0,0,0
382879884,2,0,1,1,0,2,0,1,0
382880196,2,0,1,1,0,2,0,0,0
382880238,2,0,1,1,0,2,0,0,0
382880310,2,0,1,1,0,2,0,2,1
382880312,2,0,1,1,0,2,0,1,0
382880369,2,0,1,1,0,2,0,0,0
382880384,2,0,1,1,0,2,0,1,0
382880354,2,0,1,1,0,2,0,1,0
382880468,2,0,1,1,0,2,0,1,0
382880462,2,0,1,1,0,2,0,3,1
382880506,2,0,1,1,0,2,0,1,0
382880532,2,0,1,1,0,2,0,1,0
382880615,2,0,1,1,0,2,0,0,0
382880653,2,0,1,1,0,2,0,0,0
382880682,2,0,1,1,0,2,0,0,0
382880692,2,0,1,1,0,2,0,1,0
382880699,2,0,1,1,0,2,0,0,0
382880713,2,0,1,1,0,2,0,0,0
382880708,2,0,1,1,0,2,0,1,0
382880714,2,0,1,1,0,2,0,0,0
382880772,2,0,1,1,0,2,0,2,0
382880739,2,0,1,1,0,2,0,0,0
382880804,2,0,1,1,0,2,0,1,0
382880839,2,0,1,1,0,2,0,0,0
382880979,2,0,1,1,0,2,0,1,0
382881005,2,0,1,1,0,2,0,0,0
382881040,2,0,1,1,0,2,0,0,0
382881129,2,0,1,1,0,2,0,0,0
382881158,2,0,1,1,0,2,0,1,0
382881164,2,0,1,1,0,2,0,1,0
382881217,2,0,1,1,0,2,0,0,0
382881218,2,0,1,1,0,2,0,0,0
382881261,2,0,1,1,0,2,0,1,1
382881340,2,0,1,1,0,2,0,0,0
382881362,2,0,1,1,0,2,0,0,0
382881375,2,0,1,1,0,2,0,0,0
382881366,2,0,1,1,0,2,0,3,0
382881387,2,0,1,1,0,2,0,0,0
382881388,2,0,1,1,0,2,0,0,0
382881437,2,0,1,1,0,2,0,0,0
382881471,2,0,1,1,0,2,0,2,1
382881549,2,0,1,1,0,2,0,0,0
382881508,2,0,1,1,0,2,0,1,0
382881605,2,0,1,1,0,2,0,0,0
382881646,2,0,1,1,0,2,0,0,0
382881677,2,0,1,1,0,2,0,1,0
382881679,2,0,1,1,0,2,0,0,0
382881738,2,0,1,1,0,2,0,0,0
382881787,2,0,1,1,0,2,0,0,0
382881862,2,0,1,1,0,2,0,0,0
382881909,2,0,1,1,0,2,0,2,0
382881921,2,0,1,1,0,2,0,1,0
382881915,2,0,1,1,0,2,0,2,0
382881939,2,0,1,1,0,2,0,0,0
382881953,2,0,1,1,0,2,0,2,0
382881943,2,0,1,1,0,2,0,1,0
382881975,2,0,1,1,0,2,0,0,0
382882000,2,0,1,1,0,2,0,0,0
382882015,2,0,1,1,0,2,0,0,0
382882075,2,0,1,1,0,2,0,0,0
382882090,2,0,1,1,0,2,0,0,0
382882125,2,0,1,1,0,2,0,3,1
382882152,2,0,1,1,0,2,0,1,1
382882179,2,0,1,1,0,2,0,1,0
382882217,2,0,1,1,0,2,0,1,0
382882211,2,0,1,1,0,2,0,1,0
382882261,2,0,1,1,0,2,0,2,1
382882286,2,0,1,1,0,2,0,1,0
382882370,2,0,1,1,0,2,0,0,0
382882412,2,0,1,1,0,2,0,1,0
382882407,2,0,1,1,0,2,0,1,1
382882503,2,0,1,1,0,2,0,0,0
382882469,2,0,1,1,0,2,0,0,0
382882495,2,0,1,1,0,2,0,0,0
382882500,2,0,1,1,0,2,0,0,0
382882532,2,0,1,1,0,2,0,0,0
382882507,2,0,1,1,0,2,0,2,0
382882566,2,0,1,1,0,2,0,0,0
382882585,2,0,1,1,0,2,0,1,0
382882629,2,0,1,1,0,2,0,1,1
382882709,2,0,1,1,0,2,0,1,0
382882697,2,0,1,1,0,2,0,0,0
382882738,2,0,1,1,0,2,0,0,0
382882793,2,0,1,1,0,2,0,0,0
382882827,2,0,1,1,0,2,0,2,0
382882899,2,0,1,1,0,2,0,0,0
382882912,2,0,1,1,0,2,0,1,0
382882982,2,0,1,1,0,2,0,0,0
382882999,2,0,1,1,0,2,0,0,0
382883100,2,0,1,1,0,2,0,0,0
382883107,2,0,1,1,0,2,0,2,1
382883244,2,0,1,1,0,2,0,0,0
382883227,2,0,1,1,0,2,0,0,0
382883295,2,0,1,1,0,2,0,1,1
382883345,2,0,1,1,0,2,0,2,0
382883369,2,0,1,1,0,2,0,0,0
382883456,2,0,1,1,0,2,0,1,0
382883509,2,0,1,1,0,2,0,0,0
382883506,2,0,1,1,0,2,0,1,1
382883573,2,0,1,1,0,2,0,0,0
382883654,2,0,1,1,0,2,0,0,0
382883711,2,0,1,1,0,2,0,0,0
382883766,2,0,1,1,0,2,0,1,0
382883758,2,0,1,1,0,2,0,1,1
382883815,2,0,1,1,0,2,0,1,0
382883875,2,0,1,1,0,2,0,1,0
382883947,2,0,1,1,0,2,0,0,0
382883982,2,0,1,1,0,2,0,0,0
382884056,2,0,1,1,0,2,0,0,0
382884124,2,0,1,1,0,2,0,0,0
382884116,2,0,1,1,0,2,0,1,0
382884196,2,0,1,1,0,2,0,1,0
382884183,2,0,1,1,0,2,0,1,0
388244986,2,0,1,1,0,2,0,0,0
388244985,2,0,1,1,0,2,0,0,0
388245036,2,0,1,1,0,2,0,1,0
388245080,2,0,1,1,0,2,0,2,0
388245074,2,0,1,1,0,2,0,2,0
388245128,2,0,1,1,0,2,0,0,0
388245160,2,0,1,1,0,2,0,0,0
388245258,2,0,1,1,0,2,0,0,0
388245314,2,0,1,1,0,2,0,0,0
388245332,2,0,1,1,0,2,0,0,0
388245308,2,0,1,1,0,2,0,0,0
388245298,2,0,1,1,0,2,0,3,1
388245502,2,0,1,1,0,2,0,0,0
388245565,2,0,1,1,0,2,0,0,0
388245541,2,0,1,1,0,2,0,2,0
388245566,2,0,1,1,0,2,0,0,0
388245581,2,0,1,1,0,2,0,0,0
388245711,2,0,1,1,0,2,0,1,0
388245747,2,0,1,1,0,2,0,0,0
388245813,2,0,1,1,0,2,0,0,0
388245826,2,0,1,1,0,2,0,0,0
388245843,2,0,1,1,0,2,0,0,0
388245849,2,0,1,1,0,2,0,1,0
388245876,2,0,1,1,0,2,0,0,0
388245871,2,0,1,1,0,2,0,0,0
388245935,2,0,1,1,0,2,0,1,0
388245961,2,0,1,1,0,2,0,0,0
388245987,2,0,1,1,0,2,0,0,0
388245992,2,0,1,1,0,2,0,3,1
388246130,2,0,1,1,0,2,0,0,0
388246146,2,0,1,1,0,2,0,0,0
388246151,2,0,1,1,0,2,0,0,0
388246226,2,0,1,1,0,2,0,1,0
388246235,2,0,1,1,0,2,0,1,0
388246331,2,0,1,1,0,2,0,0,0
388246376,2,0,1,1,0,2,0,0,0
388246406,2,0,1,1,0,1,0,0,0
388246414,2,0,1,1,0,2,0,3,1
388246422,2,0,1,1,0,2,0,0,0
388246447,2,0,1,1,0,2,0,0,0
388246450,2,0,1,1,0,2,0,0,0
388246474,2,0,1,1,0,2,0,1,1
388246476,2,0,1,1,0,2,0,1,0
388246523,2,0,1,1,0,2,0,1,0
388246534,2,0,1,1,0,2,0,2,0
388246530,2,0,1,1,0,2,0,1,1
388246539,2,0,1,1,0,2,0,0,0
388246587,2,0,1,1,0,2,0,1,0
388246682,2,0,1,1,0,2,0,0,0
388246753,2,0,1,1,0,2,0,0,0
388246776,2,0,1,1,0,2,0,0,0
388246839,2,0,1,1,0,2,0,0,0
388246873,2,0,1,1,0,2,0,3,0
388246939,2,0,1,1,0,2,0,0,0
388246940,2,0,1,1,0,2,0,0,0
388246963,2,0,1,1,0,2,0,1,1
388247087,2,0,1,1,0,2,0,0,0
388247073,2,0,1,1,0,2,0,0,0
388247112,2,0,1,1,0,2,0,0,0
388247107,2,0,1,1,0,2,0,0,0
388247120,2,0,1,1,0,2,0,0,0
388247176,2,0,1,1,0,2,0,1,0
388247165,2,0,1,1,0,2,0,0,0
388247175,2,0,1,1,0,2,0,1,0
388247251,2,0,1,1,0,2,0,1,0
388247304,2,0,1,1,0,2,0,0,0
388247325,2,0,1,1,0,2,0,0,0
388247363,2,0,1,1,0,2,0,0,0
388247366,2,0,1,1,0,2,0,0,0
388247377,2,0,1,1,0,2,0,2,0
388247395,2,0,1,1,0,2,0,0,0
388247409,2,0,1,1,0,2,0,1,0
388247461,2,0,1,1,0,2,0,1,0
388247469,2,0,1,1,0,2,0,2,0
388247529,2,0,1,1,0,2,0,0,0
388247641,2,0,1,1,0,2,0,1,0
388247597,2,0,1,1,0,2,0,0,0
388247643,2,0,1,1,0,2,0,0,0
388247653,2,0,1,1,0,2,0,1,0
388247630,2,0,1,1,0,2,0,1,0
388247676,2,0,1,1,0,2,0,0,0
388247664,2,0,1,1,0,2,0,3,0
378317845,2,0,1,1,0,2,0,1,0
378317847,2,0,1,1,0,2,0,0,0
378317831,2,0,1,1,0,2,0,0,0
378317879,2,0,1,1,0,2,0,1,0
378317954,2,0,1,1,0,2,0,0,0
378317956,2,0,1,1,0,2,0,0,0
378317988,2,0,1,1,0,2,0,1,1
378318111,2,0,1,1,0,2,0,0,0
378318203,2,0,1,1,0,2,0,1,0
378318263,2,0,1,1,0,2,0,1,0
378318296,2,0,1,1,0,2,0,0,0
378318322,2,0,1,1,0,2,0,3,1
378318389,2,0,1,1,0,2,0,0,0
378318370,2,0,1,1,0,2,0,0,0
378318415,2,0,1,1,0,2,0,2,1
378318454,2,0,1,1,0,2,0,0,0
378318457,2,0,1,1,0,2,0,1,0
378318537,2,0,1,1,0,2,0,0,0
378318502,2,0,1,1,0,2,0,1,0
378318522,2,0,1,1,0,2,0,0,0
378318571,2,0,1,1,0,2,0,0,0
378318532,2,0,1,1,0,2,0,0,0
378318624,2,0,1,1,0,2,0,0,0
378318639,2,0,1,1,0,2,0,0,0
378318654,2,0,1,1,0,2,0,1,0
378318665,2,0,1,1,0,2,0,1,1
378318712,2,0,1,1,0,2,0,0,0
378318764,2,0,1,1,0,2,0,0,0
378318727,2,0,1,1,0,2,0,1,0
378318803,2,0,1,1,0,2,0,0,0
378318835,2,0,1,1,0,2,0,0,0
378318885,2,0,1,1,0,2,0,0,0
378318946,2,0,1,1,0,2,0,0,0
378318970,2,0,1,1,0,2,0,0,0
378319015,2,0,1,1,0,2,0,0,0
378319080,2,0,1,1,0,2,0,0,0
378319089,2,0,1,1,0,2,0,1,1
378319090,2,0,1,1,0,2,0,0,0
378319117,2,0,1,1,0,2,0,3,1
378319165,2,0,1,1,0,2,0,0,0
378319355,2,0,1,1,0,2,0,2,1
378319365,2,0,1,1,0,2,0,0,0
378319402,2,0,1,1,0,2,0,3,0
378319438,2,0,1,1,0,2,0,0,0
378319470,2,0,1,1,0,2,0,0,0
378319459,2,0,1,1,0,2,0,0,0
378319466,2,0,1,1,0,2,0,1,0
378319515,2,0,1,1,0,2,0,0,0
378319599,2,0,1,1,0,2,0,0,0
378319604,2,0,1,1,0,2,0,0,0
378319671,2,0,1,1,0,2,0,0,0
378319751,2,0,1,1,0,2,0,0,0
378319768,2,0,1,1,0,2,0,0,0
378319828,2,0,1,1,0,2,0,0,0
378319847,2,0,1,1,0,2,0,1,0
378319853,2,0,1,1,0,2,0,0,0
378319864,2,0,1,1,0,2,0,0,0
378319899,2,0,1,1,0,2,0,1,1
378319949,2,0,1,1,0,2,0,0,0
378319987,2,0,1,1,0,2,0,0,0
378320011,2,0,1,1,0,2,0,0,0
378320138,2,0,1,1,0,2,0,1,0
378320199,2,0,1,1,0,2,0,1,0
378320316,2,0,1,1,0,2,0,0,0
378320304,2,0,1,1,0,2,0,1,1
378320351,2,0,1,1,0,2,0,0,0
378320331,2,0,1,1,0,2,0,0,0
378320399,2,0,1,1,0,2,0,1,0
378320443,2,0,1,1,0,2,0,0,0
378320490,2,0,1,1,0,2,0,2,0
378320515,2,0,1,1,0,1,0,1,0
378320519,2,0,1,1,0,2,0,0,0
378320524,2,0,1,1,0,2,0,1,1
378320551,2,0,1,1,0,2,0,1,0
378320543,2,0,1,1,0,2,0,1,0
378320575,2,0,1,1,0,2,0,2,1
378320615,2,0,1,1,0,2,0,0,0
378320715,2,0,1,1,0,2,0,3,2
378320796,2,0,1,1,0,2,0,1,0
378320826,2,0,1,1,0,2,0,1,0
378320849,2,0,1,1,0,2,0,0,0
378320824,2,0,1,1,0,2,0,1,0
378320838,2,0,1,1,0,2,0,0,0
378320873,2,0,1,1,0,2,0,0,0
378320891,2,0,1,1,0,2,0,0,0
378320940,2,0,1,1,0,2,0,0,0
378320970,2,0,1,1,0,2,0,0,0
378321000,2,0,1,1,0,2,0,1,0
378321020,2,0,1,1,0,2,0,1,1
378321047,2,0,1,1,0,2,0,1,0
378321050,2,0,1,1,0,2,0,0,0
378321054,2,0,1,1,0,2,0,0,0
378321255,2,0,1,1,0,2,0,0,0
378321297,2,0,1,1,0,2,0,0,0
378321354,2,0,1,1,0,2,0,1,0
378321345,2,0,1,1,0,2,0,0,0
378321385,2,0,1,1,0,2,0,2,0
378321374,2,0,1,1,0,2,0,1,0
378321459,2,0,1,1,0,2,0,0,0
378321444,2,0,1,1,0,2,0,1,0
378321520,2,0,1,1,0,2,0,4,0
378321698,2,0,1,1,0,2,0,0,0
378321700,2,0,1,1,0,2,0,0,0
378321756,2,0,1,1,0,2,0,1,1
378321761,2,0,1,1,0,2,0,1,0
378321839,2,0,1,1,0,2,0,0,0
378321894,2,0,1,1,0,2,0,0,0
378321968,2,0,1,1,0,2,0,0,0
378322033,2,0,1,1,0,2,0,1,0
378322084,2,0,1,1,0,2,0,0,0
378322081,2,0,1,1,0,2,0,0,0
378322170,2,0,1,1,0,2,0,0,0
378322167,2,0,1,1,0,2,0,1,0
378322173,2,0,1,1,0,2,0,2,1
378322211,2,0,1,1,0,2,0,0,0
378322202,2,0,1,1,0,2,0,0,0
378322206,2,0,1,1,0,2,0,0,0
378322254,2,0,1,1,0,2,0,0,0
378322262,2,0,1,1,0,2,0,1,1
378322279,2,0,1,1,0,2,0,2,1
378322331,2,0,1,1,0,2,0,0,0
378322341,2,0,1,1,0,2,0,0,0
378322316,2,0,1,1,0,2,0,2,1
378322360,2,0,1,1,0,2,0,0,0
378322359,2,0,1,1,0,2,0,0,0
378322419,2,0,1,1,0,2,0,1,0
378322508,2,0,1,1,0,2,0,0,0
378322553,2,0,1,1,0,2,0,0,0
378322567,2,0,1,1,0,2,0,0,0
378322576,2,0,1,1,0,2,0,0,0
378322608,2,0,1,1,0,2,0,0,0
378322625,2,0,1,1,0,2,0,1,0
378322632,2,0,1,1,0,2,0,0,0
378322630,2,0,1,1,0,2,0,1,0
378322679,2,0,1,1,0,2,0,1,0
378322711,2,0,1,1,0,2,0,0,0
378322720,2,0,1,1,0,2,0,0,0
378322845,2,0,1,1,0,2,0,0,0
378322881,2,0,1,1,0,2,0,0,0
378322878,2,0,1,1,0,2,0,0,0
378322918,2,0,1,1,0,2,0,0,0
378322968,2,0,1,1,0,2,0,2,0
378323008,2,0,1,1,0,2,0,2,0
378323093,2,0,1,1,0,2,0,1,0
378323080,2,0,1,1,0,2,0,1,0
378323114,2,0,1,1,0,2,0,0,0
382214123,2,0,1,1,0,2,0,0,0
382214167,2,0,1,1,0,2,0,0,0
382214256,2,0,1,1,0,2,0,0,0
382214271,2,0,1,1,0,2,0,2,0
382214292,2,0,1,1,0,2,0,0,0
382214312,2,0,1,1,0,2,0,0,0
382214287,2,0,1,1,0,2,0,0,0
382214369,2,0,1,1,0,2,0,1,1
382214411,2,0,1,1,0,2,0,2,0
382214429,2,0,1,1,0,2,0,0,0
382214627,2,0,1,1,0,2,0,1,0
382214664,2,0,1,1,0,2,0,0,0
382214696,2,0,1,1,0,2,0,1,0
382214732,2,0,1,1,0,2,0,1,1
382214755,2,0,1,1,0,2,0,0,0
382214773,2,0,1,1,0,2,0,2,2
382214807,2,0,1,1,0,2,0,1,1
382214813,2,0,1,1,0,2,0,0,0
382214839,2,0,1,1,0,2,0,0,0
382214852,2,0,1,1,0,2,0,1,0
382214880,2,0,1,1,0,2,0,0,0
382214930,2,0,1,1,0,2,0,0,0
382214921,2,0,1,1,0,2,0,3,1
382214935,2,0,1,1,0,2,0,0,0
382215009,2,0,1,1,0,2,0,0,0
382215008,2,0,1,1,0,2,0,3,1
382215046,2,0,1,1,0,2,0,0,0
382215080,2,0,1,1,0,2,0,0,0
382215102,2,0,1,1,0,2,0,1,0
382215120,2,0,1,1,0,2,0,0,0
382215242,2,0,1,1,0,2,0,0,0
382215239,2,0,1,1,0,2,0,1,0
382215261,2,0,1,1,0,2,0,0,0
382215264,2,0,1,1,0,2,0,0,0
382215309,2,0,1,1,0,2,0,0,0
382215396,2,0,1,1,0,2,0,0,0
382215493,2,0,1,1,0,2,0,0,0
382215542,2,0,1,1,0,2,0,2,1
382215655,2,0,1,1,0,2,0,0,0
382215666,2,0,1,1,0,2,0,0,0
382215715,2,0,1,1,0,2,0,0,0
382215707,2,0,1,1,0,2,0,1,0
382215753,2,0,1,1,0,2,0,2,1
382215778,2,0,1,1,0,2,0,0,0
382215788,2,0,1,1,0,2,0,1,1
382215830,2,0,1,1,0,2,0,0,0
382215826,2,0,1,1,0,2,0,0,0
382215885,2,0,1,1,0,2,0,0,0
382215886,2,0,1,1,0,2,0,0,0
382215889,2,0,1,1,0,2,0,1,0
382215908,2,0,1,1,0,2,0,0,0
382215946,2,0,1,1,0,2,0,3,1
382215925,2,0,1,1,0,2,0,1,0
382215975,2,0,1,1,0,2,0,0,0
382215965,2,0,1,1,0,2,0,0,0
382216021,2,0,1,1,0,2,0,0,0
382216077,2,0,1,1,0,2,0,0,0
382216082,2,0,1,1,0,2,0,0,0
382216117,2,0,1,1,0,2,0,2,1
382216119,2,0,1,1,0,2,0,0,0
382216132,2,0,1,1,0,2,0,1,1
382216202,2,0,1,1,0,2,0,1,1
382216239,2,0,1,1,0,2,0,0,0
382216240,2,0,1,1,0,2,0,0,0
382216220,2,0,1,1,0,2,0,0,0
382216244,2,0,1,1,0,2,0,0,0
382216252,2,0,1,1,0,2,0,0,0
382216266,2,0,1,1,0,2,0,1,0
382216251,2,0,1,1,0,2,0,1,0
382216281,2,0,1,1,0,2,0,0,0
382216373,2,0,1,1,0,2,0,1,1
382216372,2,0,1,1,0,2,0,1,0
382216400,2,0,1,1,0,1,0,1,1
382216493,2,0,1,1,0,2,0,0,0
382216457,2,0,1,1,0,2,0,1,1
382216609,2,0,1,1,0,2,0,2,1
382216633,2,0,1,1,0,2,0,3,0
382216709,2,0,1,1,0,2,0,0,0
382216735,2,0,1,1,0,2,0,0,0
382216771,2,0,1,1,0,2,0,0,0
382216800,2,0,1,1,0,2,0,0,0
382216796,2,0,1,1,0,2,0,0,0
382216823,2,0,1,1,0,2,0,1,0
382216918,2,0,1,1,0,2,0,1,0
382216930,2,0,1,1,0,2,0,0,0
382216954,2,0,1,1,0,2,0,0,0
382216960,2,0,1,1,0,2,0,1,1
382216974,2,0,1,1,0,2,0,1,0
382216991,2,0,1,1,0,2,0,0,0
382217116,2,0,1,1,0,2,0,0,0
382217126,2,0,1,1,0,2,0,0,0
382217210,2,0,1,1,0,2,0,2,1
382217256,2,0,1,1,0,2,0,0,0
382217252,2,0,1,1,0,2,0,0,0
382217352,2,0,1,1,0,2,0,0,0
382217363,2,0,1,1,0,2,0,1,1
382217430,2,0,1,1,0,2,0,0,0
382217440,2,0,1,1,0,2,0,0,0
382217454,2,0,1,1,0,2,0,0,0
382217467,2,0,1,1,0,2,0,1,1
382217461,2,0,1,1,0,2,0,0,0
382217515,2,0,1,1,0,2,0,1,1
382217576,2,0,1,1,0,2,0,0,0
382217632,2,0,1,1,0,2,0,0,0
382217678,2,0,1,1,0,2,0,1,1
382217693,2,0,1,1,0,2,0,0,0
382217721,2,0,1,1,0,2,0,0,0
382217779,2,0,1,1,0,2,0,0,0
382217785,2,0,1,1,0,2,0,0,0
382217786,2,0,1,1,0,2,0,0,0
382217825,2,0,1,1,0,2,0,0,0
382217988,2,0,1,1,0,2,0,0,0
382218031,2,0,1,1,0,2,0,0,0
382218052,2,0,1,1,0,2,0,1,1
382218075,2,0,1,1,0,2,0,1,0
382218138,2,0,1,1,0,2,0,0,0
382218194,2,0,1,1,0,2,0,0,0
382218201,2,0,1,1,0,2,0,2,1
382218210,2,0,1,1,0,2,0,1,0
382218275,2,0,1,1,0,2,0,0,0
382218274,2,0,1,1,0,2,0,0,0
382218311,2,0,1,1,0,2,0,0,0
382218307,2,0,1,1,0,2,0,0,0
382218328,2,0,1,1,0,2,0,0,0
382218315,2,0,1,1,0,2,0,1,0
382218353,2,0,1,1,0,2,0,0,0
382218399,2,0,1,1,0,2,0,0,0
382218434,2,0,1,1,0,2,0,1,0
382218446,2,0,1,1,0,2,0,0,0
382218486,2,0,1,1,0,2,0,0,0
382218473,2,0,1,1,0,2,0,0,0
382218530,2,0,1,1,0,2,0,2,2
382218539,2,0,1,1,0,2,0,0,0
382218519,2,0,1,1,0,2,0,3,0
382218524,2,0,1,1,0,2,0,0,0
382218584,2,0,1,1,0,2,0,0,0
382218659,2,0,1,1,0,2,0,0,0
382218668,2,0,1,1,0,2,0,0,0
382218699,2,0,1,1,0,2,0,0,0
382218765,2,0,1,1,0,2,0,0,0
382218789,2,0,1,1,0,2,0,2,0
382218817,2,0,1,1,0,2,0,0,0
382218850,2,0,1,1,0,2,0,0,0
382218911,2,0,1,1,0,2,0,0,0
382218908,2,0,1,1,0,2,0,1,0
382218941,2,0,1,1,0,2,0,0,0
382218934,2,0,1,1,0,2,0,0,0
382219017,2,0,1,1,0,2,0,0,0
382219009,2,0,1,1,0,2,0,3,0
382219038,2,0,1,1,0,2,0,0,0
382219073,2,0,1,1,0,2,0,0,0
382219107,2,0,1,1,0,2,0,1,0
382219143,2,0,1,1,0,2,0,0,0
382219177,2,0,1,1,0,2,0,0,0
382219188,2,0,1,1,0,2,0,0,0
382219173,2,0,1,1,0,2,0,0,0
382219231,2,0,1,1,0,2,0,0,0
382219312,2,0,1,1,0,2,0,2,1
382219313,2,0,1,1,0,2,0,2,2
382219381,2,0,1,1,0,2,0,0,0
382219424,2,0,1,1,0,2,0,0,0
382219422,2,0,1,1,0,2,0,0,0
382219463,2,0,1,1,0,2,0,0,0
382219448,2,0,1,1,0,2,0,1,1
382219514,2,0,1,1,0,2,0,0,0
387999114,2,0,1,1,0,2,0,3,0
387999148,2,0,1,1,0,2,0,0,0
387999189,2,0,1,1,0,2,0,0,0
387999201,2,0,1,1,0,2,0,0,0
387999213,2,0,1,1,0,2,0,0,0
387999291,2,0,1,1,0,2,0,0,0
387999286,2,0,1,1,0,2,0,0,0
387999283,2,0,1,1,0,2,0,2,0
387999309,2,0,1,1,0,2,0,2,0
387999342,2,0,1,1,0,2,0,0,0
